,Author,Text
876,e,"of these birds by the simple device of rudely partitioning a couple of soap boxes. The entrances to the different rooms were neither uniform in size nor in shape, but were such as an untrained boy could cut out with a hatchet. A dozen gourds, each with a large hole"
877,e,"the most exquisite and dainty forms of bird life found in the United States is the little Blue-gray Gnatcatcher. When occupied in building the nest, which is usually saddled on the limb of some forest tree, the birds call to each other constantly; and even after the eggs are laid"
878,e,"centre of a semi-circle of twenty-five school teachers whose expressions indicated a high state of excitement, and whose fifty eyes were riveted on a scene of slaughter but a few feet from them. For five minutes we had scarcely moved. During this time the lives of thirty-two specimens of animal"
879,e,"coast there grows in great profusion a small bushy tree known as the yaupon. {90} The young leaves of this when dried and steeped make a very acceptable drink, and during the hungry days of the Civil War when the Federal blockade became effective the people of the region used"
880,e,"With the altricial birds the young are hatched in an absolutely helpless condition, being both blind and naked, and it is necessary that they be fed by the parents, not only while occupying the nest, but also for several weeks afterward. To this group belong most of the small birds"
881,e,"was quickly painted on a large sign, and placed on the island, where all who sailed near might read. Imagine the chagrin of the Audubon workers upon learning from their warden that when the Pelicans returned that season to occupy the island as before, they took one look at this"
882,e,"the face of the country began to assume an aspect which greatly favoured such species as the Bobolink, Meadowlark, Quail, Vesper Sparrow, and others of the field-loving varieties. The open country brought them suitable places to nest, and agriculture increased their food supply. The settlers began killing off the wolves,"
883,e,"for this well-contented Martin community. Some Rules for Making and Erecting Bird Boxes.—Here are a few simple rules on the making and placing of bird boxes: 1. In all nest boxes, except those designed for Martins, the opening should be several inches above the floor, thus conforming to the general"
884,e,"the {233} question that every bird asks of his mate: ""Where shall we find a place for our nest?"" In the end he flies away. Therefore when the roses and lilies bloom the visitor is deprived of the Bluebird's cheery song, for the little fellow and his mate have departed"
885,e,"price of each in sock cloth, $1.10, postpaid; inflexible leather, $1.35, postpaid. Educational Leaflets, published by the National Association of Audubon Societies, New York City, a series of nearly one hundred, price 2 cents each. In view of the fact that birds display much activity about their nests there is"
886,e,"feathered wards of our Government. Federal bird reservations have been formed not only of lakes with reedy margins and lonely islands in the sea, they have been made to include numerous Government reservoirs built in the arid regions of the West. Distant Reservations.—Once set in motion, this movement for Federal"
